,position,beta,z,gross_return,cost_drag,net_return,equity,turnover
2016-12-02,0.0,1.1620181862177992,1.0679277852816118,0.0,0.0,0.0,1000000.0,0.0
2016-12-05,0.0,1.1636481079503456,-0.5542690744758115,-0.0,0.0,-0.0,1000000.0,0.0
2016-12-06,0.0,1.1629012362531825,0.22116333452978518,0.0,0.0,0.0,1000000.0,0.0
2016-12-07,0.0,1.1629962080814173,-1.6254514080808264,0.0,0.0,0.0,1000000.0,0.0
2016-12-08,0.0,1.1626393468505398,-0.013816291417409358,0.0,0.0,0.0,1000000.0,0.0
2016-12-09,0.0,1.1626179539202899,-0.6794345301671093,0.0,0.0,0.0,1000000.0,0.0
2016-12-12,0.0,1.1621144383712216,-0.22746269531881344,0.0,0.0,0.0,1000000.0,0.0
2016-12-13,0.0,1.1617638459559814,-1.5062987532484073,-0.0,0.0,-0.0,1000000.0,0.0
2016-12-14,0.0,1.159013688213746,0.45025288213007525,0.0,0.0,0.0,1000000.0,0.0
2016-12-15,0.0,1.159234489074013,-1.2950397651844607,0.0,0.0,0.0,1000000.0,0.0
2016-12-16,0.0,1.1585476381824136,0.07219551176040576,0.0,0.0,0.0,1000000.0,0.0
2016-12-19,0.0,1.1587042449002458,-1.156623214545983,0.0,0.0,0.0,1000000.0,0.0
2016-12-20,0.0,1.157302476781232,-0.7237901629140823,0.0,0.0,0.0,1000000.0,0.0
2016-12-21,0.0,1.1567152368348457,1.2896585872315256,0.0,0.0,0.0,1000000.0,0.0
2016-12-22,0.0,1.1574560002262897,0.7840042883676483,0.0,0.0,0.0,1000000.0,0.0
2016-12-23,0.0,1.1580708286406263,1.344952731526432,0.0,0.0,0.0,1000000.0,0.0
2016-12-26,0.0,1.158826516427398,1.4740165190417824,0.0,0.0,0.0,1000000.0,0.0
2016-12-27,0.0,1.1615092292440763,-0.6710705240300214,0.0,0.0,0.0,1000000.0,0.0
2016-12-28,0.0,1.1608701296465997,1.251605733120336,0.0,0.0,0.0,1000000.0,0.0
2016-12-29,0.0,1.1635251071971462,-1.3040772547922357,0.0,0.0,0.0,1000000.0,0.0
2016-12-30,0.0,1.161896921049774,0.7316428732879783,0.0,0.0,0.0,1000000.0,0.0
2017-01-02,0.0,1.1624468429467694,-0.4177851753780765,0.0,0.0,0.0,1000000.0,0.0
2017-01-03,0.0,1.1619953663465672,-0.6723963084436412,0.0,0.0,0.0,1000000.0,0.0
2017-01-04,0.0,1.1621347711708323,0.6003144634697432,0.0,0.0,0.0,1000000.0,0.0
2017-01-05,0.0,1.162910872284756,0.9120685435974589,0.0,0.0,0.0,1000000.0,0.0
2017-01-06,0.0,1.1640541395102608,0.758429426939226,0.0,0.0,0.0,1000000.0,0.0
2017-01-09,0.0,1.1655644587576803,0.3780344702408317,0.0,0.0,0.0,1000000.0,0.0
2017-01-10,0.0,1.1655030130576218,-0.016558028709727644,0.0,0.0,0.0,1000000.0,0.0
2017-01-11,0.0,1.1654728846189784,0.40482542978716896,0.0,0.0,0.0,1000000.0,0.0
2017-01-12,0.0,1.166141284141587,0.10888642974133969,0.0,0.0,0.0,1000000.0,0.0
2017-01-13,0.0,1.1663451093680253,0.4869663598796829,0.0,0.0,0.0,1000000.0,0.0
2017-01-16,0.0,1.1669501185206372,0.059626422295726796,0.0,0.0,0.0,1000000.0,0.0
2017-01-17,0.0,1.1670314246001032,1.0719783877193274,0.0,0.0,0.0,1000000.0,0.0
2017-01-18,0.0,1.167495683926421,-1.9350121674347691,-0.0,0.0,-0.0,1000000.0,0.0
2017-01-19,0.0,1.1649033982129333,-0.145481371205983,0.0,0.0,0.0,1000000.0,0.0
2017-01-20,0.0,1.1648187955297515,-1.3968913641850311,0.0,0.0,0.0,1000000.0,0.0
2017-01-23,0.0,1.1645374485516105,0.40521655579485893,0.0,0.0,0.0,1000000.0,0.0
2017-01-24,0.0,1.1647127263585666,1.8231938182171,0.0,0.0,0.0,1000000.0,0.0
2017-01-25,0.0,1.1664239776344723,-0.5113460015217772,0.0,0.0,0.0,1000000.0,0.0
2017-01-26,0.0,1.1660628072447767,0.020121969120814938,0.0,0.0,0.0,1000000.0,0.0
2017-01-27,0.0,1.1660872476635098,1.072702038451767,0.0,0.0,0.0,1000000.0,0.0
2017-01-30,0.0,1.1663266375315042,-2.1175620999760474,0.0,0.0,0.0,1000000.0,0.0
2017-01-31,1.0,1.1665723160216208,-0.7721134351499745,-0.0015810527606964241,0.0007,-0.0022810527606964242,997718.9472393035,1.0
2017-02-01,1.0,1.1651369764286783,0.30851541855266,0.0006951582962911021,4.283750162404787e-07,0.0006947299212748616,998412.0924449736,0.0006119643089149696
2017-02-02,0.0,1.16563672017777,-2.6552352012163363,0.0,0.0007,-0.0007,997713.203980262,1.0
2017-02-03,1.0,1.1632729802892494,-0.8689102480145858,-0.002077784814981419,0.0007,-0.0027777848149814193,994941.7713925393,1.0
2017-02-06,1.0,1.16244533397458,1.041738128603334,0.0028121675071488897,2.4769449694811984e-07,0.0028119198126519414,997739.467871953,0.0003538492813544569
2017-02-07,1.0,1.164454400401165,0.9418390757536866,0.002523482988246075,6.009367359378904e-07,0.002522882051510137,1000256.6468675304,0.0008584810513398433
2017-02-08,1.0,1.1660782901406854,0.3870531345501334,0.0010061133831623004,4.849109408941121e-07,0.0010056284722214062,1001262.5334311491,0.0006927299155630173
2017-02-09,0.0,1.1666130061151518,0.7124733167477395,0.0,0.0007,-0.0007,1000561.6496577472,1.0
2017-02-10,0.0,1.168165313160312,0.25671867911407276,0.0,0.0,0.0,1000561.6496577472,0.0
2017-02-13,0.0,1.1684035606617018,0.48083134545352674,0.0,0.0,0.0,1000561.6496577472,0.0
2017-02-14,0.0,1.1690644629652207,-0.28586110849074126,0.0,0.0,0.0,1000561.6496577472,0.0
2017-02-15,0.0,1.1686567754136257,0.09995793151084738,0.0,0.0,0.0,1000561.6496577472,0.0
2017-02-16,0.0,1.1687825318655949,-0.5562296042714457,0.0,0.0,0.0,1000561.6496577472,0.0
2017-02-17,0.0,1.1681864391195236,1.1472306995174089,0.0,0.0,0.0,1000561.6496577472,0.0
2017-02-20,0.0,1.1697331476515436,1.3150280303065205,0.0,0.0,0.0,1000561.6496577472,0.0
2017-02-21,0.0,1.1716049024778818,1.262006974338572,0.0,0.0,0.0,1000561.6496577472,0.0
2017-02-22,0.0,1.1724661330097657,-0.4791137345193825,-0.0,0.0,-0.0,1000561.6496577472,0.0
2017-02-23,0.0,1.17164719654602,-0.8391458032494538,0.0,0.0,0.0,1000561.6496577472,0.0
2017-02-24,0.0,1.1709584942248648,1.0341309541132766,0.0,0.0,0.0,1000561.6496577472,0.0
2017-02-27,0.0,1.1722275050950743,0.42724377007475617,0.0,0.0,0.0,1000561.6496577472,0.0
2017-02-28,0.0,1.1727875048112333,0.15410652847571116,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-01,0.0,1.1730382112263988,-0.5138320672216987,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-02,0.0,1.1729891416030582,0.29699257445375415,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-03,0.0,1.1733788144606156,-1.3737478033498476,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-06,0.0,1.1724982937832573,0.5502216097222958,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-07,0.0,1.1732958077937312,1.6798399161794513,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-08,0.0,1.1744807251527145,1.7525625986177429,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-09,0.0,1.1765061201436713,0.3446533799933634,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-10,0.0,1.177258472184139,-1.5863908738210122,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-13,0.0,1.1758340434903534,-0.11513055801532385,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-14,0.0,1.1756262189718383,1.9392119625777091,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-15,0.0,1.1780904913327084,-1.0247799755498104,-0.0,0.0,-0.0,1000561.6496577472,0.0
2017-03-16,0.0,1.1764115706325018,-0.21056470577291506,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-17,0.0,1.176176768687477,1.1143735133435693,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-20,0.0,1.177960489589835,0.4964846278450291,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-21,0.0,1.1783996707548288,2.2153979990130392,0.0,0.0,0.0,1000561.6496577472,0.0
2017-03-22,-1.0,1.1793543691925936,-0.7816149828547018,0.0020966070790043234,0.0006999999999999999,0.0013966070790043235,1001959.0411406393,0.9999999999999999
2017-03-23,-1.0,1.1786913241338282,-1.131039575648397,0.0028962905492053255,1.9550034182869158e-07,0.0028960950488634966,1004860.8097588507,0.00027928620261241655
2017-03-24,-1.0,1.1770533397358813,0.8914249477848514,-0.0023617095210361,4.834738873930711e-07,-0.0023621929949234934,1002487.1345931651,0.0006906769819901015
2017-03-27,-1.0,1.1781824047846656,-1.2759024657918465,0.0035198029297363216,3.3333712398316283e-07,0.0035194695926123384,1006015.357580351,0.00047619589140451835
2017-03-28,-1.0,1.1757427162201866,-0.4857311493399689,0.0012747240638460561,7.20710156603932e-07,0.0012740033536894522,1007297.0245197715,0.0010295859380056172
2017-03-29,0.0,1.1746141066392608,-0.1471514620647208,0.0,0.0007,-0.0007,1006591.9166026076,1.0
2017-03-30,0.0,1.1744833164923212,0.7760083163415444,0.0,0.0,0.0,1006591.9166026076,0.0
2017-03-31,0.0,1.175229635595416,0.5292818520756706,0.0,0.0,0.0,1006591.9166026076,0.0
2017-04-03,0.0,1.17539604092583,-0.005887399273042764,0.0,0.0,0.0,1006591.9166026076,0.0
2017-04-04,0.0,1.1753795819276736,-0.591824763921906,-0.0,0.0,-0.0,1006591.9166026076,0.0
2017-04-05,0.0,1.1743900220704477,0.7950300488104215,0.0,0.0,0.0,1006591.9166026076,0.0
2017-04-06,0.0,1.175893306399053,2.7791940732310767,0.0,0.0,0.0,1006591.9166026076,0.0
2017-04-07,-1.0,1.1779379786848236,0.27649478002059846,-0.0006799414855347683,0.0006999999999999999,-0.0013799414855347682,1005202.8786578837,0.9999999999999999
2017-04-10,0.0,1.1784336750412086,-0.22763113169549995,-0.0,0.0006999999999999999,-0.0006999999999999999,1004499.2366428231,0.9999999999999999
2017-04-11,0.0,1.1779935165096613,-1.1683295688200146,0.0,0.0,0.0,1004499.2366428231,0.0
2017-04-12,0.0,1.1764086054099645,-0.8116644213940564,-0.0,0.0,-0.0,1004499.2366428231,0.0
2017-04-13,0.0,1.174426527653552,-0.5825252330688026,0.0,0.0,0.0,1004499.2366428231,0.0
2017-04-14,0.0,1.1724073980768162,-0.48726729740706404,0.0,0.0,0.0,1004499.2366428231,0.0
2017-04-17,0.0,1.1720308778241806,-0.12785879993945662,0.0,0.0,0.0,1004499.2366428231,0.0
2017-04-18,0.0,1.1719013279642019,1.2554280849426431,0.0,0.0,0.0,1004499.2366428231,0.0
2017-04-19,0.0,1.173178123216047,0.6114449286290522,0.0,0.0,0.0,1004499.2366428231,0.0
2017-04-20,0.0,1.1748196111850966,-0.4738101203734465,0.0,0.0,0.0,1004499.2366428231,0.0
2017-04-21,0.0,1.1736945668193781,-1.1498978850918133,0.0,0.0,0.0,1004499.2366428231,0.0
2017-04-24,0.0,1.1719759791941582,0.8135427947225429,0.0,0.0,0.0,1004499.2366428231,0.0
2017-04-25,0.0,1.1733072820444617,-0.13464536260113172,0.0,0.0,0.0,1004499.2366428231,0.0
2017-04-26,0.0,1.1732095082101164,-1.55785066238533,-0.0,0.0,-0.0,1004499.2366428231,0.0
2017-04-27,0.0,1.1696960293522796,0.3792197980061512,0.0,0.0,0.0,1004499.2366428231,0.0
2017-04-28,0.0,1.170193369639644,0.6131350721579163,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-01,0.0,1.171109797707296,-1.8448522712473148,-0.0,0.0,-0.0,1004499.2366428231,0.0
2017-05-02,0.0,1.167116185878693,-0.6622583459296938,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-03,0.0,1.1663224995576422,-0.15385656025695035,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-04,0.0,1.166113239165911,0.5442284254934903,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-05,0.0,1.1668350079015866,-0.6813202165928206,-0.0,0.0,-0.0,1004499.2366428231,0.0
2017-05-08,0.0,1.16558923758032,-1.072134092825269,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-09,0.0,1.1628087939003764,0.48587117927247814,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-10,0.0,1.1636717602943463,-0.6097878639137402,-0.0,0.0,-0.0,1004499.2366428231,0.0
2017-05-11,0.0,1.1625672318316531,0.40864777803121455,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-12,0.0,1.1630559867520047,-1.0588237481197813,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-15,0.0,1.1619692392987249,-1.329822317859405,-0.0,0.0,-0.0,1004499.2366428231,0.0
2017-05-16,0.0,1.1596981303812066,0.6369927400902387,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-17,0.0,1.1605776984548575,0.34516707044156536,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-18,0.0,1.1606794215200822,0.8051318883549548,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-19,0.0,1.1616979400630072,-0.5758959190561027,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-22,0.0,1.1609654258666333,-0.8139056463174797,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-23,0.0,1.1602748383809673,1.093143904189067,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-24,0.0,1.1626520122629158,-1.5841839781313054,-0.0,0.0,-0.0,1004499.2366428231,0.0
2017-05-25,0.0,1.1600981483910724,0.9948864243423032,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-26,0.0,1.163828834240503,1.1340682435666054,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-29,0.0,1.1654587707157908,0.8030524603291331,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-30,0.0,1.1663669708376327,-0.7467569408405155,0.0,0.0,0.0,1004499.2366428231,0.0
2017-05-31,0.0,1.1658657584673773,-0.9603307865988612,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-01,0.0,1.1647863985155156,-0.3152068455032801,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-02,0.0,1.1644377504427565,-1.2586728806778538,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-05,0.0,1.1641164465883336,-1.020599652265158,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-06,0.0,1.1632451138006428,0.6898251943828131,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-07,0.0,1.163909441964719,0.6333991467398293,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-08,0.0,1.1647813891911751,-1.1443969314622304,-0.0,0.0,-0.0,1004499.2366428231,0.0
2017-06-09,0.0,1.1630692337497728,0.7079682936933839,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-12,0.0,1.1637407877828825,0.4193979886054172,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-13,0.0,1.1643485439256618,1.5283619038308458,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-14,0.0,1.1661024125447685,0.8196547609189994,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-15,0.0,1.165697538701182,1.0481344397287868,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-16,0.0,1.1665608883568985,0.2836215985390748,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-19,0.0,1.1670409743273786,1.0683865471689875,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-20,0.0,1.16720371350354,-1.4243220921853552,-0.0,0.0,-0.0,1004499.2366428231,0.0
2017-06-21,0.0,1.165370262146048,-0.44395473480742487,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-22,0.0,1.1645079077972393,-0.09157515516490063,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-23,0.0,1.1644412652182998,-0.3819215021737286,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-26,0.0,1.1640730362014893,0.5862326611138433,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-27,0.0,1.1641940400552127,0.4165670363880771,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-28,0.0,1.165003197999227,0.3574896838095251,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-29,0.0,1.165337835579762,-0.3519300777628272,0.0,0.0,0.0,1004499.2366428231,0.0
2017-06-30,0.0,1.1650049072780604,-1.2174432034697649,-0.0,0.0,-0.0,1004499.2366428231,0.0
2017-07-03,0.0,1.1631481041312894,1.1614259426715696,0.0,0.0,0.0,1004499.2366428231,0.0
2017-07-04,0.0,1.1646631652631727,0.3909226855592034,0.0,0.0,0.0,1004499.2366428231,0.0
2017-07-05,0.0,1.1649274512421606,-1.3117852548428852,0.0,0.0,0.0,1004499.2366428231,0.0
2017-07-06,0.0,1.164089215673399,-0.46520258672967885,0.0,0.0,0.0,1004499.2366428231,0.0
2017-07-07,0.0,1.1635581358613056,-2.0739674157011185,0.0,0.0,0.0,1004499.2366428231,0.0
2017-07-10,1.0,1.161771550410087,0.2211682324433941,0.0005326904479939628,0.0007,-0.00016730955200603716,1004331.1743255501,1.0
2017-07-11,0.0,1.1617202962575592,-0.3306765740006701,-0.0,0.0007,-0.0007,1003628.1425035221,1.0
2017-07-12,0.0,1.1613484082476513,-0.6823155982633503,0.0,0.0,0.0,1003628.1425035221,0.0
2017-07-13,0.0,1.1610122478588702,1.8223765892462536,0.0,0.0,0.0,1003628.1425035221,0.0
2017-07-14,0.0,1.163808128859541,-1.4298624099225525,-0.0,0.0,-0.0,1003628.1425035221,0.0
2017-07-17,0.0,1.1621808607201676,0.9247949466798241,0.0,0.0,0.0,1003628.1425035221,0.0
2017-07-18,0.0,1.1626413719444733,2.3897089727023335,0.0,0.0,0.0,1003628.1425035221,0.0
2017-07-19,-1.0,1.1643644871333712,1.2542335599648908,-0.0027816887552548856,0.0007,-0.0034816887552548857,1000133.8216853102,1.0
2017-07-20,-1.0,1.1643795324201913,-0.04629186427938478,0.00016195259989623288,4.496397413900066e-09,0.00016194810349881897,1000295.7914609772,6.4234248770000946e-06
2017-07-21,0.0,1.1643509381352508,-1.346927822808866,-0.0,0.0007,-0.0007,999595.5844069544,1.0
2017-07-24,0.0,1.1618020122719663,-1.560795565747881,-0.0,0.0,-0.0,999595.5844069544,0.0
2017-07-25,0.0,1.1575491090051315,-0.5158430658196218,0.0,0.0,0.0,999595.5844069544,0.0
2017-07-26,0.0,1.1566060766714594,-0.6831337465191796,-0.0,0.0,-0.0,999595.5844069544,0.0
2017-07-27,0.0,1.1556739874056496,-0.6444037397392718,0.0,0.0,0.0,999595.5844069544,0.0
2017-07-28,0.0,1.1550876708642683,-0.21712450545533973,0.0,0.0,0.0,999595.5844069544,0.0
2017-07-31,0.0,1.1549838195196163,-0.27358557567832065,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-01,0.0,1.15420294626301,0.5072564475110402,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-02,0.0,1.1547796587214374,-1.3110194776446387,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-03,0.0,1.151275913944379,-0.7154133777693771,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-04,0.0,1.1496984454609704,0.0016165066082685412,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-07,0.0,1.1496989108797306,-0.10951485417941781,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-08,0.0,1.1495839524399727,1.762314118286727,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-09,0.0,1.151373462109977,0.2820183443639262,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-10,0.0,1.1516905883360888,-1.4427610112106124,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-11,0.0,1.1500297674605577,0.21491102387510708,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-14,0.0,1.150726848093676,0.6261071244679465,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-15,0.0,1.1511363427319148,-0.08890629320100964,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-16,0.0,1.1510399058780503,-1.410985115160365,-0.0,0.0,-0.0,999595.5844069544,0.0
2017-08-17,0.0,1.1488855190413534,1.7937760460415686,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-18,0.0,1.1509342571640324,-1.0645554883105781,-0.0,0.0,-0.0,999595.5844069544,0.0
2017-08-21,0.0,1.1493502084623837,0.7604327599558789,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-22,0.0,1.149968667882007,0.2365353492198313,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-23,0.0,1.1502578569476132,0.5936911253536941,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-24,0.0,1.1511705930156153,1.6645764842203323,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-25,0.0,1.1533727931510862,0.45978822192509144,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-28,0.0,1.1541484704225726,-0.7069741418535112,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-29,0.0,1.1526714446118582,0.9120457084400573,0.0,0.0,0.0,999595.5844069544,0.0
2017-08-30,0.0,1.154271678841318,-0.6844056362925212,-0.0,0.0,-0.0,999595.5844069544,0.0
2017-08-31,0.0,1.1534090109003345,0.19823778234148692,0.0,0.0,0.0,999595.5844069544,0.0
2017-09-01,0.0,1.1535060801269668,-1.244460493318594,0.0,0.0,0.0,999595.5844069544,0.0
2017-09-04,0.0,1.1524302780578186,-1.0101666059658239,0.0,0.0,0.0,999595.5844069544,0.0
2017-09-05,0.0,1.1511158367854408,0.028217205397822635,0.0,0.0,0.0,999595.5844069544,0.0
2017-09-06,0.0,1.1511515317386922,0.39062921666855416,0.0,0.0,0.0,999595.5844069544,0.0
2017-09-07,0.0,1.151595909341396,-1.6561728856852287,0.0,0.0,0.0,999595.5844069544,0.0
